FECHA,PROGRESIVA,PIEZOMETRO,COTA_RIO_(M.S.N.M),LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
03/05/2019,0+950,PE 13,117.567,8880.42,11.7,-0.20464750000000598,-0.18714910000000598,SIN NF,
07/05/2019,0+950,PE 13,117.493,8878.84,11.7,-0.16159250000000794,-0.14409410000000794,SIN NF,
11/05/2019,0+950,PE 13,,8884.4,11.7,-0.31310249999999407,-0.29560409999999404,SIN NF,
13/05/2019,0+950,PE 13,,8880.64,11.7,-0.2106424999999881,-0.1931440999999881,SIN NF,
16/05/2019,0+950,PE 13,,8886.14,11.7,-0.3605174999999881,-0.34301909999998814,SIN NF,
20/05/2019,0+950,PE 13,,8878.41,11.7,-0.149875,-0.1323766,SIN NF,
24/05/2019,0+950,PE 13,117.348,8886.14,11.7,-0.3605174999999881,-0.34301909999998814,SIN NF,
27/05/2019,0+950,PE 13,,8883.92,11.3,-0.30002250000000596,-0.28100250000000593,SIN NF,
31/05/2019,0+950,PE 13,117.298,8881.0,11.7,-0.22045250000000396,-0.20295410000000397,SIN NF,
04/06/2019,0+950,PE 13,,8890.12,11.7,-0.4689725000000258,-0.45147410000002575,SIN NF,
08/06/2019,0+950,PE 13,,8889.91,11.7,-0.46325000000000005,-0.44575159999999997,SIN NF,
10/06/2019,0+950,PE 13,,8884.13,11.7,-0.30574499999998217,-0.28824659999998214,SIN NF,
14/06/2019,0+950,PE 13,,8876.19,11.7,-0.08938000000001785,-0.07188160000001784,SIN NF,
17/06/2019,0+950,PE 13,,8879.95,11.7,-0.1918400000000238,-0.1743416000000238,SIN NF,
21/06/2019,0+950,PE 13,,8884.82,11.7,-0.32454749999999605,-0.307049099999996,SIN NF,
24/06/2019,0+950,PE 13,116.701,8880.42,11.7,-0.20464750000000598,-0.18714910000000598,SIN NF,0.5
28/06/2019,0+950,PE 13,,8875.77,11.7,-0.07793500000001587,-0.060436600000015855,SIN NF,1.3
01/07/2019,0+950,PE 13,,8881.06,11.7,-0.22208749999999008,-0.2045890999999901,SIN NF,0.5
06/07/2019,0+950,PE 13,,8874.02,11.7,-0.030247500000015862,-0.012749100000015856,SIN NF,0.3
08/07/2019,0+950,PE 13,,8874.87,11.7,-0.05341000000002578,-0.035911600000025766,SIN NF,0.0
13/07/2019,0+950,PE 13,116.354,8877.99,11.7,-0.13842999999999803,-0.12093159999999803,SIN NF,1.3
15/07/2019,0+950,PE 13,,8881.27,11.7,-0.22781000000001586,-0.21031160000001586,SIN NF,0.3
19/07/2019,0+950,PE 13,116.255,8883.07,11.7,-0.27685999999999605,-0.25936159999999603,SIN NF,0.3
22/07/2019,0+950,PE 13,,8876.67,11.7,-0.10246000000000595,-0.08496160000000594,SIN NF,0.0
26/07/2019,0+950,PE 13,115.983,8876.46,11.7,-0.09673749999998017,-0.07923909999998016,SIN NF,0.0
29/07/2019,0+950,PE 13,115.915,8875.77,11.7,-0.07793500000001587,-0.060436600000015855,SIN NF,1.3
02/08/2019,0+950,PE 13,115.862,8872.91,11.7,0.0,0.017498400000000008,116.39,1.5
05/08/2019,0+950,PE 13,,8879.1,11.7,-0.16867750000001389,-0.1511791000000139,SIN NF,0.0
09/08/2019,0+950,PE 13,,8872.91,11.7,0.0,0.017498400000000008,116.39,0.0
12/08/2019,0+950,PE 13,115.68,8867.63,11.7,0.14388000000001785,0.16137840000001785,116.53388000000002,0.0
16/08/2019,0+950,PE 13,,8874.66,11.7,-0.0476875,-0.0301891,SIN NF,0.0
19/08/2019,0+950,PE 13,,8869.37,11.7,0.09646499999997422,0.11396339999997422,116.48646499999998,0.0
23/08/2019,0+950,PE 13,115.507,8875.56,11.7,-0.07221249999999009,-0.05471409999999008,SIN NF,1.5
26/08/2019,0+950,PE 13,,8879.31,11.7,-0.1743999999999901,-0.1569015999999901,SIN NF,0.8
30/08/2019,0+950,PE 13,115.318,8876.19,11.7,-0.08938000000001785,-0.07188160000001784,SIN NF,0.0
03/09/2019,0+950,PE 13,115.167,8868.53,11.7,0.11935499999997819,0.1368533999999782,116.50935499999999,0.3
07/09/2019,0+950,PE 13,,8873.13,11.7,-0.005994999999982156,0.01150340000001785,116.38400500000002,0.0
11/09/2019,0+950,PE 13,,8878.63,11.7,-0.15586999999998216,-0.13837159999998216,SIN NF,0.0
15/09/2019,0+950,PE 13,,8875.56,11.7,-0.07221249999999009,-0.05471409999999008,SIN NF,0.3
20/09/2019,0+950,PE 13,,8882.17,11.7,-0.25233500000000597,-0.23483660000000595,SIN NF,18.8
27/09/2019,0+950,PE 13,,8878.41,11.7,-0.149875,-0.1323766,SIN NF,0.0
30/09/2019,0+950,PE 13,,8878.2,11.7,-0.1441525000000238,-0.1266541000000238,SIN NF,0.0
04/10/2019,0+950,PE 13,114.958,8875.98,11.7,-0.08365749999999207,-0.06615909999999206,SIN NF,0.0
08/10/2019,0+950,PE 13,,8877.09,11.7,-0.11390500000000793,-0.09640660000000792,SIN NF,0.0
12/10/2019,0+950,PE 13,,8876.19,11.6,-0.08938000000001785,-0.07150120000001785,SIN NF,0.3
17/10/2019,0+950,PE 13,,8876.46,11.6,-0.09673749999998017,-0.07885869999998017,SIN NF,0.0
21/10/2019,0+950,PE 13,,8874.24,11.6,-0.03624249999999802,-0.018363699999998016,SIN NF,0.0
24/10/2019,0+950,PE 13,,8878.41,11.6,-0.149875,-0.1319962,SIN NF,0.0
28/10/2019,0+950,PE 13,,8880.42,11.6,-0.20464750000000598,-0.18676870000000598,SIN NF,0.0
01/11/2019,0+950,PE 13,,8878.63,11.6,-0.15586999999998216,-0.13799119999998216,SIN NF,0.0
04/11/2019,0+950,PE 13,,8883.07,11.6,-0.27685999999999605,-0.258981199999996,SIN NF,0.0
09/11/2019,0+950,PE 13,115.173,8871.17,11.6,0.04741499999999405,0.06529379999999406,116.437415,0.3
13/11/2019,0+950,PE 13,115.173,8878.41,11.6,-0.149875,-0.1319962,SIN NF,0.8
17/11/2019,0+950,PE 13,,8885.03,11.6,-0.3302700000000218,-0.3123912000000218,SIN NF,10.7
20/11/2019,0+950,PE 13,,8878.2,11.6,-0.1441525000000238,-0.1262737000000238,SIN NF,4.8
25/11/2019,0+950,PE 13,,8881.27,11.6,-0.22781000000001586,-0.20993120000001586,SIN NF,9.1
29/11/2019,0+950,PE 13,115.728,8879.74,11.6,-0.18611749999999802,-0.16823869999999802,SIN NF,1.3
03/12/2019,0+950,PE 13,115.803,8872.7,11.5,0.005722499999976208,0.023981699999976208,116.39572249999998,5.3
07/12/2019,0+950,PE 13,,8876.19,11.5,-0.08938000000001785,-0.07112080000001786,SIN NF,0.0
11/12/2019,0+950,PE 13,116.171,8877.3,11.5,-0.11962749999998414,-0.10136829999998413,SIN NF,12.2
14/12/2019,0+950,PE 13,116.31,8879.31,11.5,-0.1743999999999901,-0.1561407999999901,SIN NF,1.0
18/12/2019,0+950,PE 13,,8884.61,11.5,-0.31882500000001984,-0.3005658000000198,SIN NF,0.0
04/01/2020,0+950,PE 13,,8877.09,11.5,-0.11390500000000793,-0.09564580000000793,SIN NF,0.0
09/01/2020,0+950,PE 13,,8881.06,11.4,-0.22208749999999008,-0.20344789999999008,SIN NF,0.0
13/01/2020,0+950,PE 13,117.135,8876.19,11.4,-0.08938000000001785,-0.07074040000001784,SIN NF,1.8
17/01/2020,0+950,PE 13,,8879.95,11.4,-0.1918400000000238,-0.17320040000002382,SIN NF,0.0
21/01/2020,0+950,PE 13,117.311,8875.98,11.4,-0.08365749999999207,-0.06501789999999207,SIN NF,0.0
25/01/2020,0+950,PE 13,,8879.53,11.4,-0.18039500000002182,-0.16175540000002184,SIN NF,2.3
29/01/2020,0+950,PE 13,117.528,8877.09,11.4,-0.11390500000000793,-0.09526540000000792,SIN NF,1.0
02/02/2020,0+950,PE 13,,8880.16,11.4,-0.1975625,-0.1789229,SIN NF,0.3
06/02/2020,0+950,PE 13,117.669,8871.59,11.3,0.03596999999999207,0.05498999999999207,116.42596999999999,0.0
10/02/2020,0+950,PE 13,,8873.55,11.3,-0.01743999999998414,0.0015800000000158623,116.37256000000002,0.5
14/02/2020,0+950,PE 13,,8883.5,11.3,-0.288577500000004,-0.26955750000000395,SIN NF,0.0
19/02/2020,0+950,PE 13,,8884.02,11.3,-0.3027475000000159,-0.28372750000001584,SIN NF,0.5
22/02/2020,0+950,PE 13,,8878.63,11.3,-0.15586999999998216,-0.13684999999998218,SIN NF,0.0
26/02/2020,0+950,PE 13,117.808,8880.16,11.3,-0.1975625,-0.1785425,SIN NF,0.0
01/03/2020,0+950,PE 13,,8877.78,11.3,-0.13270750000002182,-0.11368750000002183,SIN NF,0.0
06/03/2020,0+950,PE 13,,8883.28,11.3,-0.28258250000002183,-0.2635625000000218,SIN NF,0.3
13/03/2020,0+950,PE 13,,8878.2,11.3,-0.1441525000000238,-0.1251325000000238,SIN NF,5.6
22/03/2020,0+950,PE 13,,8880.64,11.3,-0.2106424999999881,-0.19162249999998812,SIN NF,1.0
26/03/2020,0+950,PE 13,,8877.3,11.2,-0.11962749999998414,-0.10022709999998414,SIN NF,0.0
01/04/2020,0+950,PE 13,118.166,8874.87,10.5,-0.05341000000002578,-0.03134680000002577,SIN NF,12.2
10/04/2020,0+950,PE 13,118.117,8875.98,11.2,-0.08365749999999207,-0.06425709999999206,SIN NF,0.0
28/04/2020,0+950,PE 13,117.807,8874.66,11.2,-0.0476875,-0.028287099999999996,SIN NF,1.5
07/05/2020,0+950,PE 13,117.621,8882.17,11.2,-0.25233500000000597,-0.23293460000000593,SIN NF,0.6
14/05/2020,0+950,PE 13,117.473,8879.74,11.1,-0.18611749999999802,-0.16633669999999803,SIN NF,2.5999999999999996
22/05/2020,0+950,PE 13,117.286,8879.95,11.1,-0.1918400000000238,-0.1720592000000238,SIN NF,1.3
28/05/2020,0+950,PE 13,,8873.81,11.1,-0.024524999999990086,-0.004744199999990082,SIN NF,0.6
06/06/2020,0+950,PE 13,117.213,8885.93,11.1,-0.3547950000000119,-0.3350142000000119,SIN NF,0.0
12/06/2020,0+950,PE 13,117.205,8884.4,11.1,-0.31310249999999407,-0.293321699999994,SIN NF,0.0
16/06/2020,0+950,PE 13,,8879.31,11.1,-0.1743999999999901,-0.1546191999999901,SIN NF,0.0
24/06/2020,0+950,PE 13,115.995,8877.09,11.1,-0.11390500000000793,-0.09412420000000793,SIN NF,0.0
03/07/2020,0+950,PE 13,,8874.24,11.1,-0.03624249999999802,-0.016461699999998015,SIN NF,0.0
10/07/2020,0+950,PE 13,115.826,8885.46,11.0,-0.3419874999999802,-0.3218262999999802,SIN NF,0.6
21/07/2020,0+950,PE 13,115.69,8868.53,11.0,0.11935499999997819,0.1395161999999782,116.50935499999999,12.0
28/07/2020,0+950,PE 13,115.268,8875.56,11.0,-0.07221249999999009,-0.05205129999999009,SIN NF,0.0
03/08/2020,0+950,PE 13,,8882.17,11.0,-0.25233500000000597,-0.23217380000000598,SIN NF,0.0
14/08/2020,0+950,PE 13,,8883.92,10.9,-0.30002250000000596,-0.27948090000000597,SIN NF,2.8
24/08/2020,0+950,PE 13,,8875.56,10.9,-0.07221249999999009,-0.05167089999999008,SIN NF,1.5
30/08/2020,0+950,PE 13,,8875.35,10.9,-0.06649000000001389,-0.04594840000001388,SIN NF,0.0
07/09/2020,0+950,PE 13,,8880.42,10.9,-0.20464750000000598,-0.18410590000000598,SIN NF,0.0
12/09/2020,0+950,PE 13,,8886.57,10.9,-0.37223499999999604,-0.35169339999999605,SIN NF,1.0
21/09/2020,0+950,PE 13,,8882.6,10.8,-0.26405250000001385,-0.24313050000001388,SIN NF,0.5
25/09/2020,0+950,PE 13,114.013,8879.1,10.8,-0.16867750000001389,-0.1477555000000139,SIN NF,0.0
21/10/2020,0+950,PE 13,114.423,8879.1,10.8,-0.16867750000001389,-0.1477555000000139,SIN NF,0.8
31/10/2020,0+950,PE 13,,8877.78,10.8,-0.13270750000002182,-0.11178550000002183,SIN NF,1.8
02/11/2020,0+950,PE 13,,8878.01,10.7,-0.13897500000000992,-0.11767260000000992,SIN NF,0.0
22/11/2020,0+950,PE 13,114.872,8885.03,10.7,-0.3302700000000218,-0.3089676000000218,SIN NF,0.0
05/12/2020,0+950,PE 13,115.677,8877.99,10.7,-0.13842999999999803,-0.11712759999999803,SIN NF,0.0
24/01/2021,0+950,PE 13,116.424,8886.57,10.6,-0.37223499999999604,-0.35055219999999604,SIN NF,0.0
02/02/2021,0+950,PE 13,117.243,8880.16,10.0,-0.1975625,-0.1735973,SIN NF,0.0
12/02/2021,0+950,PE 13,117.266,8881.06,10.6,-0.22208749999999008,-0.20040469999999008,SIN NF,14.8
21/02/2021,0+950,PE 13,117.468,8881.48,10.6,-0.23353249999999207,-0.21184969999999206,SIN NF,0.0
27/02/2021,0+950,PE 13,117.468,8880.85,10.6,-0.21636500000001388,-0.19468220000001388,SIN NF,1.8
03/03/2021,0+950,PE 13,117.657,8876.46,10.6,-0.09673749999998017,-0.07505469999998017,SIN NF,0.0
16/03/2021,0+950,PE 13,117.843,8864.87,10.0,0.21908999999997425,0.24305519999997421,116.60908999999998,0.0
29/03/2021,0+950,PE 13,117.972,8881.06,10.6,-0.22208749999999008,-0.20040469999999008,SIN NF,0.0
05/04/2021,0+950,PE 13,117.866,8877.51,10.6,-0.12535000000000993,-0.10366720000000991,SIN NF,0.0
13/04/2021,0+950,PE 13,117.793,8881.48,10.6,-0.23353249999999207,-0.21184969999999206,SIN NF,0.0
20/04/2021,0+950,PE 13,117.824,8877.09,10.6,-0.11390500000000793,-0.09222220000000793,SIN NF,0.0
26/04/2021,0+950,PE 13,117.721,8883.5,10.6,-0.288577500000004,-0.2668947000000039,SIN NF,0.0
05/05/2021,0+950,PE 13,117.721,8874.66,10.6,-0.0476875,-0.026004700000000002,SIN NF,0.0
15/05/2021,0+950,PE 13,117.505,8878.2,10.5,-0.1441525000000238,-0.12208930000002378,SIN NF,0.0
26/05/2021,0+950,PE 13,117.394,8882.81,10.5,-0.26977499999999005,-0.24771179999999007,SIN NF,0.0
07/06/2021,0+950,PE 13,116.853,8885.72,10.5,-0.34907249999998613,-0.3270092999999861,SIN NF,0.0
28/06/2021,0+950,PE 13,116.552,8876.67,10.5,-0.10246000000000595,-0.08039680000000594,SIN NF,0.0
16/07/2021,0+950,PE 13,116.446,8881.96,10.5,-0.2466124999999802,-0.22454929999998016,SIN NF,2.1
13/08/2021,0+950,PE 13,115.936,8882.38,10.5,-0.2580574999999822,-0.23599429999998214,SIN NF,0.5
21/08/2021,0+950,PE 13,,8878.41,10.5,-0.149875,-0.1278118,SIN NF,17.5
28/08/2021,0+950,PE 13,115.14,8883.28,10.5,-0.28258250000002183,-0.2605193000000218,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 13,115.019,8884.13,10.4,-0.30574499999998217,-0.28330139999998216,SIN NF,0.8
27/09/2021,0+950,PE 13,114.781,8881.48,10.4,-0.23353249999999207,-0.21108889999999206,SIN NF,17.6
09/10/2021,0+950,PE 13,114.888,8883.71,10.4,-0.2942999999999802,-0.2718563999999801,SIN NF,0.0
18/10/2021,0+950,PE 13,114.651,8882.6,10.4,-0.26405250000001385,-0.24160890000001384,SIN NF,0.0
31/10/2021,0+950,PE 13,114.736,8875.98,10.4,-0.08365749999999207,-0.06121389999999207,SIN NF,0.3
02/11/2021,0+950,PE 13,115.046,8883.5,10.4,-0.288577500000004,-0.2661339000000039,SIN NF,0.0
09/11/2021,0+950,PE 13,115.629,8881.48,10.4,-0.23353249999999207,-0.21108889999999206,SIN NF,2.8
17/11/2021,0+950,PE 13,115.744,8884.61,10.4,-0.31882500000001984,-0.29638140000001983,SIN NF,0.0
23/11/2021,0+950,PE 13,115.871,8885.93,10.4,-0.3547950000000119,-0.3323514000000119,SIN NF,0.0
30/11/2021,0+950,PE 13,115.981,8883.28,10.4,-0.28258250000002183,-0.2601389000000218,SIN NF,0.6
03/12/2021,0+950,PE 13,116.068,8878.63,10.4,-0.15586999999998216,-0.13342639999998218,SIN NF,
11/12/2021,0+950,PE 13,,8880.42,10.4,-0.20464750000000598,-0.18220390000000597,SIN NF,
19/01/2022,0+950,PE 13,117.333,8877.09,10.3,-0.11390500000000793,-0.09108100000000793,SIN NF,6.1
27/01/2022,0+950,PE 13,,8880.64,10.3,-0.2106424999999881,-0.1878184999999881,SIN NF,
11/02/2022,0+950,PE 13,117.602,8879.74,10.3,-0.18611749999999802,-0.16329349999999804,SIN NF,1.8
02/03/2022,0+950,PE 13,117.164,8885.24,10.3,-0.33599249999999803,-0.313168499999998,SIN NF,21.1
09/03/2022,0+950,PE 13,117.109,8883.92,10.3,-0.30002250000000596,-0.2771985000000059,SIN NF,
18/03/2022,0+950,PE 13,117.075,8877.3,10.3,-0.11962749999998414,-0.09680349999998414,SIN NF,
25/03/2022,0+950,PE 13,117.031,8888.37,10.3,-0.42128500000002583,-0.3984610000000258,SIN NF,
03/04/2022,0+950,PE 13,117.031,8885.46,10.3,-0.3419874999999802,-0.3191634999999802,SIN NF,22.4
10/04/2022,0+950,PE 13,116.875,8881.48,10.3,-0.23353249999999207,-0.21070849999999208,SIN NF,
17/04/2022,0+950,PE 13,116.697,8884.4,10.3,-0.31310249999999407,-0.29027849999999406,SIN NF,0.0
25/04/2022,0+950,PE 13,,8889.22,10.3,-0.4444474999999861,-0.4216234999999861,SIN NF,
30/04/2022,0+950,PE 13,116.404,8880.16,10.3,-0.1975625,-0.1747385,SIN NF,12.3
09/05/2022,0+950,PE 13,116.254,8883.07,10.3,-0.27685999999999605,-0.25403599999999604,SIN NF,9.8
17/05/2022,0+950,PE 13,116.171,8878.2,10.3,-0.1441525000000238,-0.1213285000000238,SIN NF,
23/05/2022,0+950,PE 13,116.171,8886.36,10.3,-0.36651250000001984,-0.3436885000000198,SIN NF,
30/05/2022,0+950,PE 13,115.942,8878.2,10.3,-0.1441525000000238,-0.1213285000000238,SIN NF,0.0
09/06/2022,0+950,PE 13,115.747,8878.2,10.3,-0.1441525000000238,-0.1213285000000238,SIN NF,
16/06/2022,0+950,PE 13,115.555,8887.68,10.3,-0.4024825000000119,-0.3796585000000119,SIN NF,2.5
23/06/2022,0+950,PE 13,115.387,8877.51,10.3,-0.12535000000000993,-0.10252600000000991,SIN NF,
01/07/2022,0+950,PE 13,115.304,8885.03,10.3,-0.3302700000000218,-0.3074460000000218,SIN NF,4.2
09/07/2022,0+950,PE 13,115.108,8888.37,10.2,-0.42128500000002583,-0.3980806000000258,SIN NF,
17/07/2022,0+950,PE 13,,8888.58,10.2,-0.427007500000002,-0.403803100000002,SIN NF,1.0
28/07/2022,0+950,PE 13,114.667,8885.46,10.2,-0.3419874999999802,-0.31878309999998017,SIN NF,0.3
05/08/2022,0+950,PE 13,114.191,8877.78,10.2,-0.13270750000002182,-0.10950310000002181,SIN NF,
13/08/2022,0+950,PE 13,114.139,8891.44,10.2,-0.5049425000000178,-0.4817381000000179,SIN NF,3.1
19/08/2022,0+950,PE 13,114.136,8884.82,10.2,-0.32454749999999605,-0.30134309999999603,SIN NF,8.6
29/08/2022,0+950,PE 13,,8883.07,10.2,-0.27685999999999605,-0.25365559999999604,SIN NF,
01/03/2023,0+950,PE 13,116.755,8886.78,10.2,-0.3779575000000218,-0.3547531000000218,SIN NF,23.5
10/03/2023,0+950,PE 13,,8888.58,10.2,-0.427007500000002,-0.403803100000002,SIN NF,
18/03/2023,0+950,PE 13,116.743,8881.27,10.2,-0.22781000000001586,-0.20460560000001585,SIN NF,
26/03/2023,0+950,PE 13,116.526,8883.13,10.2,-0.2784949999999822,-0.25529059999998216,SIN NF,1.6
02/04/2023,0+950,PE 13,116.536,8883.07,10.2,-0.27685999999999605,-0.25365559999999604,SIN NF,
09/04/2023,0+950,PE 13,116.374,8883.07,10.2,-0.27685999999999605,-0.25365559999999604,SIN NF,
15/04/2023,0+950,PE 13,116.266,8880.16,10.2,-0.1975625,-0.1743581,SIN NF,
23/04/2023,0+950,PE 13,116.266,8884.13,10.2,-0.30574499999998217,-0.2825405999999821,SIN NF,6.5
09/05/2023,0+950,PE 13,115.969,8878.63,10.2,-0.15586999999998216,-0.13266559999998215,SIN NF,
27/05/2023,0+950,PE 13,115.73,8877.78,10.2,-0.13270750000002182,-0.10950310000002181,SIN NF,13.8
07/06/2023,0+950,PE 13,115.647,8887.89,10.2,-0.40820499999998816,-0.3850005999999881,SIN NF,
14/06/2023,0+950,PE 13,,8883.5,10.2,-0.288577500000004,-0.2653731000000039,SIN NF,
23/06/2023,0+950,PE 13,115.565,8887.47,10.2,-0.3967599999999861,-0.3735555999999861,SIN NF,
30/06/2023,0+950,PE 13,115.354,8884.82,10.2,-0.32454749999999605,-0.30134309999999603,SIN NF,25.4
08/07/2023,0+950,PE 13,115.156,8880.16,10.2,-0.1975625,-0.1743581,SIN NF,
14/07/2023,0+950,PE 13,115.008,8882.38,10.1,-0.2580574999999822,-0.2344726999999822,SIN NF,
29/07/2023,0+950,PE 13,114.831,8895.42,10.2,-0.6133975000000059,-0.590193100000006,SIN NF,
06/08/2023,0+950,PE 13,114.831,8881.48,10.2,-0.23353249999999207,-0.21032809999999205,SIN NF,
14/08/2023,0+950,PE 13,114.629,8889.01,10.1,-0.4387250000000099,-0.4151402000000099,SIN NF,
23/08/2023,0+950,PE 13,114.391,8888.1,10.1,-0.41392750000001394,-0.3903427000000139,SIN NF,3.8
04/09/2023,0+950,PE 13,114.309,8879.1,10.1,-0.16867750000001389,-0.1450927000000139,SIN NF,
09/09/2023,0+950,PE 13,114.221,8886.14,10.1,-0.3605174999999881,-0.33693269999998815,SIN NF,
15/09/2023,0+950,PE 13,114.221,8892.08,10.1,-0.522382500000002,-0.49879770000000195,SIN NF,
24/09/2023,0+950,PE 13,114.131,8881.75,10.1,-0.24089000000000396,-0.21730520000000397,SIN NF,22.1
01/10/2023,0+950,PE 13,114.069,8887.47,10.1,-0.3967599999999861,-0.3731751999999861,SIN NF,
09/10/2023,0+950,PE 13,114.1,8889.69,10.1,-0.45725500000001784,-0.4336702000000178,SIN NF,
16/10/2023,0+950,PE 13,114.18,8882.17,10.1,-0.25233500000000597,-0.22875020000000598,SIN NF,0.8
29/10/2023,0+950,PE 13,114.254,8889.91,10.1,-0.46325000000000005,-0.4396652,SIN NF,5.6
03/11/2023,0+950,PE 13,114.306,8884.82,10.1,-0.32454749999999605,-0.30096269999999603,SIN NF,
10/11/2023,0+950,PE 13,114.306,8891.44,10.1,-0.5049425000000178,-0.4813577000000178,SIN NF,
17/11/2023,0+950,PE 13,114.328,8894.31,10.1,-0.5831499999999901,-0.5595651999999901,SIN NF,5.5
27/01/2019,0+950,PE 14,,9019.65,,-0.18163149999997982,-0.12263829999997983,SIN NF,
08/02/2019,0+950,PE 14,,9022.87,,-0.27092210000001216,-0.21192890000001213,SIN NF,
05/03/2019,0+950,PE 14,,9004.5,10.5,0.2384780000000101,0.2483102000000101,115.13847800000002,
25/03/2019,0+950,PE 14,,8989.23,10.7,0.6619151000000222,0.6708109000000222,115.56191510000002,
07/04/2019,0+950,PE 14,,8990.14,10.8,0.6366808000000262,0.6451084000000263,115.53668080000003,
11/04/2019,0+950,PE 14,,8987.66,10.8,0.7054512000000142,0.7138788000000142,115.60545120000002,
15/04/2019,0+950,PE 14,,8999.01,10.9,0.39071570000000405,0.398675100000004,115.2907157,
19/04/2019,0+950,PE 14,,8989.31,10.9,0.6596967000000242,0.6676561000000242,115.55969670000003,
26/04/2019,0+950,PE 14,,8994.01,10.9,0.529365700000004,0.5373251000000041,115.4293657,
29/04/2019,0+950,PE 14,,8989.23,10.9,0.6619151000000222,0.6698745000000222,115.56191510000002,
03/05/2019,0+950,PE 14,117.567,8989.93,10.9,0.642504100000002,0.650463500000002,115.5425041,
07/05/2019,0+950,PE 14,117.493,8989.93,10.9,0.642504100000002,0.650463500000002,115.5425041,
11/05/2019,0+950,PE 14,,8996.67,10.9,0.4556039000000081,0.46356330000000806,115.35560390000002,
13/05/2019,0+950,PE 14,,8993.97,10.9,0.5304749000000283,0.5384343000000282,115.43047490000004,
16/05/2019,0+950,PE 14,,9000.45,10.9,0.35078449999998995,0.35874389999998996,115.2507845,
20/05/2019,0+950,PE 14,,8994.84,10.9,0.5063498000000061,0.5143092000000061,115.40634980000002,
24/05/2019,0+950,PE 14,117.348,9003.64,10.9,0.26232580000002625,0.27028520000002626,115.16232580000003,
27/05/2019,0+950,PE 14,,9002.5,10.9,0.29393800000001014,0.30189740000001014,115.19393800000002,
31/05/2019,0+950,PE 14,117.298,9000.94,10.9,0.337196799999996,0.345156199999996,115.2371968,
04/06/2019,0+950,PE 14,,9010.18,10.9,0.08097160000000202,0.08893100000000202,114.9809716,
08/06/2019,0+950,PE 14,,9011.96,10.9,0.0316122000000343,0.0395716000000343,114.93161220000005,
10/06/2019,0+950,PE 14,,9007.47,10.9,0.15611990000002826,0.16407930000002824,115.05611990000003,
14/06/2019,0+950,PE 14,,9001.8,10.9,0.3133490000000303,0.3213084000000303,115.21334900000004,
17/06/2019,0+950,PE 14,,9007.69,10.8,0.15001929999999597,0.15844689999999598,115.0500193,
21/06/2019,0+950,PE 14,,9017.81,10.8,-0.1306082999999758,-0.12218069999997581,SIN NF,
24/06/2019,0+950,PE 14,116.701,9018.95,10.8,-0.16222050000001012,-0.1537929000000101,SIN NF,0.5
28/06/2019,0+950,PE 14,,9016.16,10.9,-0.08485379999998588,-0.07689439999998589,SIN NF,1.3
01/07/2019,0+950,PE 14,,9023.93,10.9,-0.300315899999998,-0.292356499999998,SIN NF,0.5
06/07/2019,0+950,PE 14,,9019.87,10.9,-0.18773210000001211,-0.17977270000001214,SIN NF,0.3
08/07/2019,0+950,PE 14,,9021.22,10.9,-0.2251675999999718,-0.21720819999997176,SIN NF,0.0
13/07/2019,0+950,PE 14,116.354,9024.8,10.9,-0.3244409999999697,-0.3164815999999697,SIN NF,1.3
15/07/2019,0+950,PE 14,,9028.14,10.9,-0.4170591999999738,-0.4090997999999738,SIN NF,0.3
19/07/2019,0+950,PE 14,116.255,9030.71,10.9,-0.4883252999999657,-0.48036589999996576,SIN NF,0.3
22/07/2019,0+950,PE 14,,9025.07,10.9,-0.33192809999998185,-0.32396869999998185,SIN NF,0.0
26/07/2019,0+950,PE 14,115.983,9017.59,10.9,-0.12450769999999395,-0.11654829999999397,SIN NF,0.0
29/07/2019,0+950,PE 14,115.915,9016.94,10.9,-0.10648320000000405,-0.09852380000000406,SIN NF,1.3
02/08/2019,0+950,PE 14,115.86200231481482,9014.24,10.9,-0.03161219999998386,-0.023652799999983865,SIN NF,1.5
05/08/2019,0+950,PE 14,,9019.87,10.9,-0.18773210000001211,-0.17977270000001214,SIN NF,0.0
09/08/2019,0+950,PE 14,,9014.24,10.9,-0.03161219999998386,-0.023652799999983865,SIN NF,0.0
12/08/2019,0+950,PE 14,115.68,9008.83,10.9,0.1184071000000121,0.1263665000000121,115.01840710000002,0.0
16/08/2019,0+950,PE 14,,9015.81,10.9,-0.0751482999999758,-0.06718889999997579,SIN NF,0.0
19/08/2019,0+950,PE 14,,9010.39,10.9,0.07514830000002623,0.08310770000002624,114.97514830000003,0.0
23/08/2019,0+950,PE 14,115.507,9016.46,10.9,-0.09317279999996571,-0.08521339999996572,SIN NF,1.5
26/08/2019,0+950,PE 14,,9020.09,10.9,-0.19383269999999397,-0.18587329999999397,SIN NF,0.8
30/08/2019,0+950,PE 14,115.318,9017.16,10.9,-0.1125837999999859,-0.1046243999999859,SIN NF,0.0
03/09/2019,0+950,PE 14,115.167,9009.48,10.9,0.1003826000000222,0.1083420000000222,115.00038260000002,0.3
